0,1,2,3,4,5,actual,predicted
0.9932539,0.0041873255,0.0011386283,4.5007262e-05,0.0007277356,0.000647471,0,0
0.0009272709,0.013870538,0.03523179,0.43797964,0.28556663,0.22642426,4,3
1.908491e-05,0.9748981,0.00084298453,0.023759684,0.00045014816,2.992013e-05,1,1
0.007941922,0.041033927,0.0011291051,0.49633655,0.122829035,0.33072945,5,3
0.5411225,0.002245573,0.027459227,0.41013756,0.013896996,0.0051380605,2,0
0.00152833,0.08384641,0.02062931,0.106674545,0.39092088,0.3964005,5,5
0.00018340276,0.038123406,0.11590007,0.029064268,0.018825246,0.7979036,2,5
0.0003510804,0.01490523,0.011315681,0.3195373,0.6026751,0.051215652,2,4
0.0006097352,0.15498202,0.03560808,0.34691927,0.027786246,0.43409464,4,5
0.010360373,0.048615675,0.10013933,0.0026277243,0.02906068,0.80919623,5,5
0.734553,0.0034412702,0.004552408,0.016565152,0.0012099774,0.23967817,4,0
0.03126866,0.011496178,0.0005149044,0.0034879418,0.8189324,0.1342999,2,4
0.0009791688,0.0046217497,0.03259472,0.86029696,0.082876705,0.018630713,2,3
0.00012266044,0.020240134,0.12892187,0.01045375,0.47599438,0.36426723,2,4
0.99842983,0.0001899791,0.00010429153,6.541302e-07,0.00016229019,0.0011129715,2,0
3.1990635e-06,0.0016633326,0.9367742,0.030074947,0.0010879228,0.030396324,4,2
0.00017806419,0.7818296,0.12590668,0.021222346,0.067139424,0.0037238952,4,1
0.014341601,0.027374199,0.28775275,0.59351456,0.013651862,0.063364975,5,3
0.0013879181,0.4883071,0.17846088,0.034189492,0.10509376,0.19256087,2,1
0.0030388627,0.17417277,0.40418503,0.0010415094,0.34068283,0.076878935,2,2
2.0788795e-05,0.017307244,0.10135613,0.0027444994,0.03180329,0.8467681,1,5
0.0008995261,0.66821456,0.007857057,0.05690131,0.005446713,0.2606808,5,1
0.2645384,0.5750913,0.0046449113,0.0120577095,0.021255197,0.12241248,4,1
0.9609298,0.012052852,0.00013190626,0.011839154,0.0061401282,0.00890617,0,0
0.00043185992,0.043882687,0.008459815,0.001986189,0.029845973,0.9153935,2,5
0.94075584,0.0058685676,0.037128445,0.0014919781,0.0105034355,0.0042517153,0,0
0.0029559445,0.69877154,0.0018038405,0.13721953,0.04267848,0.116570756,5,1
0.00011592357,0.9869817,0.00024189158,0.0117068,0.00081080967,0.0001429018,1,1
0.8671991,0.032380566,0.00039326953,0.067671604,0.0023081682,0.030047256,1,0
0.093082525,0.028315267,0.18373257,0.003913005,0.045526784,0.6454298,5,5
0.06158459,0.046702355,0.0018120907,0.0114346845,0.49493834,0.38352796,1,4
0.9939027,0.00075465196,0.001970972,0.0011361771,6.8426634e-05,0.0021671182,0,0
0.00094007066,0.005449423,0.02677437,0.09671433,0.5656736,0.30444816,1,4
4.8439397e-05,0.4377375,0.13921355,0.0044084936,0.26412487,0.1544672,1,1
0.0010087114,0.020468986,0.21397665,0.65690804,0.014145228,0.093492314,3,3
0.46623337,0.15393455,0.027539648,0.0058588064,0.311596,0.03483767,0,0
0.3830733,0.05663392,0.00067980087,0.099080704,0.10587976,0.3546526,4,0
0.00018618835,0.0060693105,0.01625541,0.12838618,0.83363223,0.015470661,2,4
0.00023519254,0.054972786,0.0112182535,0.023963584,0.025712337,0.8838979,3,5
1.254504e-05,0.15437482,0.74832284,0.0028809858,0.02045839,0.07395028,4,2
0.00036896134,0.0010177735,0.00091603596,0.013704518,0.98326427,0.0007284876,4,4
0.004162217,0.26632643,0.031928748,0.3760467,0.26076272,0.060773242,5,3
0.00092464103,0.72986573,0.0022244663,0.17440462,0.081912525,0.0106680235,3,1
0.00048999675,0.14983162,0.11185105,0.34222835,0.27698147,0.11861749,3,3
1.0964348e-05,0.76723903,0.0031443792,0.15531899,0.0738986,0.00038807336,3,1
0.0012028855,0.81353253,0.13833568,0.0036819377,0.0419168,0.0013301176,1,1
7.210073e-05,0.010743922,0.15008254,0.32683742,0.48651248,0.025751535,4,4
0.0047050025,0.05336824,0.00752879,0.37649912,0.551055,0.0068438253,3,4
0.00021678137,0.009298468,0.00035077313,0.8780714,0.11184531,0.00021734879,5,3
0.0004733016,0.00024343286,0.24061818,0.043865852,0.08137732,0.6334219,0,5
0.976173,0.00024117324,0.0070870193,0.00048186924,0.0004463574,0.015570713,0,0
0.021091983,0.0005980235,0.063270465,0.21751255,0.44838208,0.24914487,0,4
5.189605e-05,0.35497603,0.06537997,0.56085837,0.014689129,0.004044626,1,3
0.51135516,0.060097232,0.002930258,0.045843,0.37801412,0.001760121,0,0
0.0005900103,0.00049655145,0.018155338,0.0029353476,0.011681164,0.9661415,3,5
0.0024885414,0.3223298,0.28617027,0.015999205,0.016576651,0.3564355,5,5
4.5340905e-05,0.02243068,0.8422023,0.007269466,0.09661005,0.031442158,2,2
0.0026858454,0.5187689,0.084041044,0.22188637,0.16453281,0.008085024,3,1
0.993164,2.8193903e-05,0.00017804114,0.00018632304,0.00048797694,0.00595539,2,0
0.00017089886,0.32714105,0.04073302,0.59298563,0.005537279,0.03343211,3,3
0.00015083571,0.0019287013,0.16368176,0.0011410902,0.5723288,0.2607689,2,4
0.002273411,0.46537575,0.39767346,0.02256502,0.050314266,0.06179814,5,1
0.9317016,0.050164536,0.00021321369,0.0055446937,0.010455506,0.0019204125,0,0
0.0163666,0.00402463,0.0056839637,0.10194,0.19995461,0.6720302,0,5
0.00014199657,0.0069819647,0.8300015,0.021724487,0.13258894,0.008561137,1,2
0.0010261028,0.022818128,0.26406118,0.09075294,0.4113483,0.20999327,4,4
3.7108475e-05,0.038762838,0.08960393,0.5678883,0.021385482,0.2823223,3,3
0.0020841588,0.004423757,0.0031659685,0.001743802,0.013902026,0.97468024,0,5
0.0011705296,0.12845367,0.08908247,0.29495835,0.068960205,0.4173748,4,5
0.0017429683,0.23075105,0.011957411,0.444941,0.17628561,0.13432205,3,3
0.0093402285,0.00933363,0.079204164,0.72596794,0.0021731711,0.17398089,3,3
0.0013323035,0.011942846,0.010722802,0.17654023,0.03304021,0.7664217,5,5
0.00019136275,0.2012126,0.6068539,0.06023645,0.095617875,0.03588786,1,2
8.115013e-05,0.35750023,0.5682101,0.0045169326,0.0006418197,0.069049746,0,2
0.00014359056,0.004674273,0.030012483,0.045361817,0.7005966,0.21921122,2,4
0.0002943207,0.06076787,0.42569837,0.41281462,0.018757403,0.08166735,1,2
0.99880743,0.00030000633,1.9444646e-05,0.00012040933,0.0002862694,0.0004665318,0,0
0.002195009,0.60436803,0.03057444,0.04744112,0.31017396,0.005247481,4,1
9.449278e-05,0.008685286,0.018405823,0.5466748,0.4098295,0.016310168,2,3
0.0016670816,0.058611587,0.66705656,0.02276084,0.17704038,0.07286355,3,2
0.0023476619,0.40193036,0.03924785,0.15847751,0.0026923367,0.39530432,3,1
6.107259e-05,0.00087747705,0.029832512,0.09919504,0.0023806167,0.86765337,1,5
0.7659353,0.00048428707,0.05457411,0.00024027655,0.14586198,0.03290391,0,0
0.99628145,0.00015015507,4.7644603e-06,0.0018538052,0.0012429905,0.00046683056,0,0
0.00041254226,0.058299646,0.2090081,0.009727353,0.021068348,0.7014841,2,5
4.698901e-05,0.04990902,0.10614554,0.12302132,0.55341834,0.16745877,5,4
0.99494815,0.004247689,8.7569206e-05,0.00028222243,0.00042934786,4.946488e-06,1,0
0.00047368856,0.0416838,0.47940415,0.04452214,0.2207911,0.213125,4,2
0.9784454,0.0010780101,0.00019496473,7.61679e-05,0.0039630607,0.016242344,0,0
0.01409522,0.79523855,0.0027631323,0.0030213874,0.04474784,0.14013393,3,1
0.0012956945,0.019027304,0.01919768,0.7983422,0.1571612,0.0049758796,2,3
0.96605486,0.00074366416,0.0033724913,0.00014962206,0.008183018,0.021496244,0,0
0.0010549763,0.02757355,0.8124753,0.096553646,0.0017723589,0.060570117,1,2
0.03902487,0.08525482,0.43960902,0.05326706,0.2732599,0.10958427,5,2
0.00025707655,0.04649538,0.007999255,0.7110622,0.2156263,0.018559813,3,3
0.0006285962,0.9650975,0.0034225953,0.021611776,0.006584739,0.002654837,2,1
0.0006668051,0.0010402617,0.036158223,0.06822649,0.2031539,0.69075435,3,5
0.00054764,0.9288141,0.002273148,0.05649039,0.0068017417,0.0050730365,0,1
0.16392796,0.030428447,0.46612188,0.0011526608,0.0013889278,0.33698016,5,2
0.0005755426,0.0015303079,0.22926661,0.079036035,0.009936697,0.67965484,5,5
0.000102121165,0.025639702,0.8385515,0.06706352,0.023146342,0.045496754,2,2
0.0011336862,0.1925111,0.054919917,0.5416748,0.1638349,0.04592567,3,3
0.00067743874,0.009765078,0.013695758,0.00823628,0.03987801,0.9277474,5,5
0.0027252077,0.0022193901,0.025571115,0.77235687,0.088941745,0.10818571,5,3
0.5711717,0.0001939926,0.12786824,0.0072327815,0.0019329722,0.29160032,0,0
0.4086193,0.034592025,0.0010602068,0.17938842,0.37540346,0.00093657104,2,0
0.00053601287,0.032071758,0.030837072,0.21419136,0.37793237,0.34443137,4,4
0.0002053051,0.028862884,0.5442229,0.3264558,0.026124522,0.074128605,2,2
0.00012809625,0.11406471,0.80011433,0.024136074,0.043945655,0.017611187,5,2
0.99722075,0.00017707837,0.00028397012,0.00019493543,0.00025933416,0.0018639101,0,0
0.06041974,0.038607847,0.077607304,0.014627239,0.0034475115,0.8052904,0,5
9.631461e-05,0.6031832,0.017401239,0.3566349,0.017425863,0.0052583585,1,1
0.0003574024,0.0074612875,0.39771804,0.10257915,0.0661835,0.42570058,2,5
0.0016434932,0.06673312,0.6352159,0.011791454,0.08615291,0.19846316,2,2
0.00039608314,0.0053497264,0.33833116,0.46807823,0.1443831,0.043461654,1,3
5.0048773e-05,0.4029602,0.31293273,0.24777941,0.00319996,0.03307762,1,1
0.97265357,0.00483079,1.3830398e-05,0.009380745,0.008168368,0.004952733,0,0
0.019051114,0.09330138,0.025157034,0.073898815,0.327069,0.46152264,5,5
0.00029933377,0.0106568625,0.92855215,0.057391915,0.0014681988,0.0016315094,1,2
0.0006787054,0.45770916,0.10599889,0.41745043,0.012240162,0.0059226425,3,1
7.4440584e-05,0.8449604,0.0040012533,0.14722165,0.0028316732,0.00091054203,4,1
0.00047962615,0.06871781,0.08623946,0.061939035,0.02010197,0.7625221,4,5
0.73102164,0.006027171,0.0017652778,0.00059126696,0.024351496,0.23624311,0,0
0.00044240017,0.00587563,0.17923409,0.66940576,0.107729636,0.037312508,2,3
0.00026186733,0.00054520246,0.6036019,0.013872391,0.0020125443,0.37970605,1,2
0.00033775985,0.6901758,0.008001942,0.27698785,0.018317126,0.006179596,1,1
0.0005092715,0.0038177103,0.06793803,0.53568876,0.026470255,0.365576,3,3
0.000543969,0.7115723,0.16406468,0.01885055,0.08206648,0.02290208,3,1
0.0041092196,0.31362733,0.01733673,0.26312554,0.06614833,0.3356529,3,5
0.0009873312,0.027612643,0.68070394,0.17469007,0.08917708,0.026828997,4,2
0.0010254111,0.013196181,0.030078938,0.095495135,0.19662836,0.663576,1,5
0.95038617,0.026659908,0.0007994468,0.019003509,0.0016416166,0.0015094131,0,0
0.00024559212,0.44516966,0.03441176,0.431035,0.07799554,0.01114241,4,1
0.010667527,0.020197287,0.9231844,0.018701278,0.019523367,0.007726131,3,2
0.011263009,0.1257633,0.020472847,0.009412206,0.4246757,0.40841296,2,4
0.98104995,0.0011280088,0.0060743205,4.0858507e-05,0.0012487164,0.010458092,4,0
0.9760359,1.34705715e-05,0.00017248253,4.5854376e-05,0.0010190036,0.022713352,0,0
0.00085483975,0.0004613925,0.0058206264,0.005236511,0.19349591,0.7941307,5,5
0.0012481511,0.00069266843,0.019321846,0.012984134,0.059190795,0.9065623,3,5
0.8745893,0.0010875884,0.079697065,0.00064447557,6.88323e-05,0.04391271,0,0
0.22108194,0.08295127,0.09999508,0.18865703,0.3081619,0.099152744,1,4
0.000100725665,0.34959412,0.3894599,0.013072861,0.013512265,0.23426013,2,2
0.00220043,0.40884072,0.12585518,0.064318225,0.09124016,0.3075452,3,1
0.33234498,0.0011182951,0.00018986638,0.6602276,0.0012505025,0.0048687607,4,3
6.6150045e-05,0.26247755,0.6243091,0.0019029478,0.057561267,0.053682916,2,2
0.0001258795,0.00068280846,0.008276246,0.8636725,0.11666051,0.010582088,5,3
4.2636657e-05,0.0004314375,0.10027852,0.0072049997,0.084576406,0.807466,4,5
0.61265767,0.34116977,0.021392424,0.00035787348,0.015782602,0.008639585,0,0
0.040143296,0.25903863,0.004073053,0.12076929,0.56282854,0.01314713,0,4
5.6498033e-05,0.15608928,0.61619765,0.004376748,0.045142576,0.17813726,2,2
0.20890646,0.00039213576,0.026695218,0.154974,0.041048925,0.5679833,0,5
0.0014980333,0.028263872,0.0044315327,0.35414296,0.32935587,0.2823077,3,3
0.0002394278,0.017491763,0.76978964,0.006868752,0.18579741,0.019813009,1,2
0.006577576,0.063623324,0.11359706,0.09258058,0.042496525,0.6811249,3,5
0.0009214199,0.47458518,0.48484483,0.022500781,0.01087008,0.006277752,3,2
0.012383358,0.049249776,0.046628702,0.04953683,0.42368552,0.41851577,0,4
0.00093187264,0.015337996,0.004015967,0.015718155,0.85917467,0.10482133,2,4
0.0013669956,0.22994265,0.5658447,0.1648354,0.034699745,0.0033105107,1,2
0.0001905496,0.09516605,0.6382552,0.2047593,0.056780487,0.0048484863,5,2
0.0007730902,0.5928204,0.034385104,0.054578755,0.3039837,0.013458891,4,1
0.0019155435,0.019304173,0.016828947,0.016970435,0.116788276,0.8281926,1,5
0.00083696126,0.06056251,0.00089249643,0.8484135,0.06756438,0.021730116,2,3
0.008229082,0.023453588,0.0021880115,0.82172877,0.005566334,0.13883421,1,3
3.7888116e-05,0.07262575,0.84416276,0.02254923,0.016195554,0.044428837,2,2
0.0008952502,0.0486324,0.009406269,0.76692003,0.13366438,0.04048162,4,3
0.00029586416,0.0044838637,0.14112909,0.018491548,0.7339821,0.10161744,5,4
6.930975e-05,0.0021445274,0.008458765,0.0003132199,0.985282,0.00373226,5,4
0.019068537,0.4073462,0.020843463,0.5149787,0.015887091,0.02187594,1,3
3.0453895e-05,0.016863814,0.9483996,0.007789346,0.011391681,0.015525105,4,2
0.00076877035,0.011371504,0.4647778,0.0050018667,0.33169276,0.18638735,5,2
0.013249664,0.017071387,0.26327667,0.077178486,0.54954875,0.07967502,3,4
0.7728891,0.009082556,0.0017749377,0.10465935,0.10327298,0.008321144,0,0
0.00012255217,0.06356068,0.8876664,0.016309097,0.0015931746,0.03074812,2,2
0.0004894797,0.00017694235,0.054606684,0.006116551,0.12802616,0.81058425,0,5
0.00011463432,0.54918605,0.0029604505,0.31128517,0.1339836,0.0024701706,5,1
0.0042406614,0.016575688,0.04647284,0.01931311,0.71593696,0.19746076,2,4
0.62692326,6.108141e-05,0.00081269315,0.010731157,0.00055959716,0.36091223,5,0
0.03741638,0.38902307,0.08689974,0.029224036,0.1717221,0.28571463,2,1
0.00038580768,0.22917405,0.71654093,0.01665407,0.036469437,0.00077573577,0,2
0.0003390586,0.6331607,0.043747697,0.00631216,0.17284581,0.1435946,5,1
0.00060038734,0.43855423,0.15907386,0.3206222,0.017110227,0.06403909,1,1
0.007879624,0.05986059,0.060737655,0.20438574,0.1967526,0.4703838,5,5
1.2329099e-05,0.00820001,0.08003477,0.9089968,0.0009964803,0.0017595929,2,3
3.449817e-05,0.005662582,0.92291087,0.0016638357,0.048481237,0.021246903,5,2
0.00094208925,0.05483658,0.03284349,0.0007436601,0.12966794,0.7809662,4,5
0.01079627,0.00057481095,0.0026572465,0.008879898,0.9762207,0.00087106903,0,4
0.0011004378,0.09679286,0.04753721,0.64754087,0.17508198,0.031946704,1,3
0.0015015131,0.34274584,0.20454672,0.37721336,0.012886966,0.06110562,5,3
0.0031839102,0.83780766,0.003493013,0.127735,0.024439821,0.003340517,2,1
0.21874501,0.01654947,0.0018951808,0.17431934,0.13086595,0.45762497,2,5
0.00039548762,0.04282109,0.2817246,0.37147292,0.13699432,0.16659157,2,3
6.2150924e-05,0.0030175897,0.7722013,0.008605569,0.10236099,0.1137524,5,2
0.9882328,0.0029440613,0.000104603976,0.001341326,0.00025988685,0.0071174405,0,0
0.065223984,0.06749004,0.0076309047,0.22893694,0.29714534,0.33357278,0,5
0.00049989525,0.023212302,0.027609183,0.71066016,0.11951886,0.11849954,4,3
0.74121886,0.0005823733,0.000501755,0.00053093676,0.04145593,0.21571007,0,0
0.00012249844,0.0017901533,0.94912124,0.0018992383,0.0011068919,0.04595995,2,2
0.9771503,0.004242202,0.0038147974,0.0003497888,0.0026498116,0.011793113,0,0
0.11492737,0.0003868554,0.011532221,0.009522498,0.756768,0.106863044,4,4
6.26061e-05,0.39839748,0.24840227,0.056817017,0.009767753,0.28655288,2,1
0.00040930032,0.032716926,0.11098598,0.514106,0.33255675,0.009225058,5,3
0.00040123472,0.0021171703,0.023992902,0.002799733,0.96766394,0.0030251064,3,4
0.00301205,0.05066187,0.25446522,0.035738435,0.38629374,0.2698287,5,4
3.9209343e-05,0.7844925,0.04619046,0.015742308,0.11127558,0.0422599,1,1
0.995663,0.0019329798,1.1668703e-05,0.00080210756,0.0013418511,0.0002483913,0,0
0.00034742997,0.18251613,0.027766172,0.49845496,0.020095313,0.27081996,3,3
0.00068235333,0.010131325,0.0035890224,0.033522833,0.8797665,0.07230792,2,4
0.0023788705,0.0034901763,0.0069996146,0.9249763,0.020373097,0.0417821,3,3
6.4065796e-05,0.15757172,0.78546584,0.00084894884,0.039397556,0.016651869,4,2
0.0001329288,0.35580513,0.19047803,0.026849465,0.38246313,0.04427137,3,4
4.6033598e-05,0.61212677,0.010051796,0.28561136,0.08140744,0.010756584,1,1
0.35272726,0.00010501782,0.0001809494,0.5297768,0.005183244,0.1120268,0,3
0.0034665011,0.01942733,0.14360511,0.057798162,0.26427257,0.5114304,3,5
0.0064056837,0.6596202,0.0096508255,0.10787968,0.10560197,0.11084162,4,1
0.00013877384,0.846373,0.05003621,0.09483575,0.004962609,0.0036536246,1,1
0.00041880162,0.2768349,0.66930985,0.008354461,0.03870043,0.006381533,1,2
0.95982164,0.00025297073,0.004359731,5.9483227e-05,0.00190157,0.033604518,0,0
0.0017914837,0.0004994087,0.008069115,0.2528886,0.38855764,0.34819373,5,4
5.417441e-05,0.15148874,0.28830457,0.22251353,0.14864627,0.18899266,4,2
0.0008725436,0.12732095,0.14279781,0.037272934,0.57575995,0.11597587,4,4
0.78238744,0.20451233,0.0020454116,0.0019834272,0.006250262,0.0028210839,4,0
0.0014857661,0.05328063,0.09133273,0.59496486,0.07726897,0.1816671,2,3
0.00989435,0.050135504,0.10665493,0.49907646,0.27610248,0.05813624,0,3
0.42251533,0.45744255,0.04026814,0.003943958,0.07348151,0.0023484845,0,1
0.0007500951,0.012504764,0.88203925,0.02777182,0.003998537,0.07293547,4,2
0.0016296974,0.025544107,0.018002728,0.07116287,0.41337556,0.47028506,3,5
8.374418e-06,0.00026181166,0.030348174,0.95681244,0.010545915,0.002023416,3,3
0.00013922194,0.05723986,0.0077259787,0.0070329504,0.025132274,0.90272975,4,5
0.0008024495,0.0009590526,0.05392436,0.91511303,0.0035344767,0.025666643,2,3
0.00035073978,0.4798787,0.4989974,0.00858968,0.006026912,0.006156576,4,2
0.78125525,0.0022579876,0.00019412895,0.21077482,0.004303886,0.0012139697,0,0
0.26339585,0.018333344,0.024298448,0.6653678,0.02360065,0.0050039,3,3
0.0017693806,0.00038005013,0.03496535,0.07151279,0.058921922,0.83245045,2,5
0.010962033,0.19730973,0.0017546696,0.68664366,0.001962891,0.101367004,3,3
0.36913413,0.14645116,0.11203532,0.016914563,0.2645718,0.090893045,1,0
0.000784347,0.0152405035,0.004738447,0.019704916,0.94181406,0.017717687,5,4
0.00034158368,0.42980126,0.39578298,0.10474997,0.06824638,0.001077856,2,1
0.005256893,0.47097868,0.008239198,0.27794904,0.21924533,0.018330883,3,1
0.89776224,0.025550114,0.0009695804,0.0013256371,0.07300447,0.0013879025,0,0
0.002042957,0.0070870626,0.004910198,0.011616194,0.3753418,0.59900177,4,5
0.00036794101,0.03068138,0.0003159794,0.9509336,0.004107373,0.013593832,5,3
0.009241309,0.020916095,0.14492902,0.7523532,0.014731111,0.05782923,0,3
0.68251014,0.0034814752,0.0068730246,0.00068476325,0.09579043,0.21066022,0,0
0.0006640513,0.09770519,0.60544986,0.09808072,0.03295052,0.16514969,4,2
6.4643704e-05,0.031079587,0.77541393,0.13866237,0.031387165,0.023392322,4,2
0.98921573,0.006389787,4.2974484e-06,0.0036166755,0.00050293986,0.00027066265,0,0
1.0072248e-05,0.03161819,0.924774,0.0043920013,0.03495905,0.0042467066,2,2
0.002933732,0.12542483,0.053891942,0.62362444,0.0020450568,0.19207993,5,3
0.00027239797,0.10376331,0.5195362,0.030794067,0.29421622,0.051417775,4,2
7.334327e-05,0.192656,0.6580182,0.071457684,0.066401765,0.011392935,4,2
0.0004442639,0.12208442,0.12192784,0.05197631,0.69262135,0.010945779,4,4
0.00028327617,0.018678328,0.06511871,0.040031772,0.694226,0.18166184,2,4
0.8102427,0.042735744,0.0037105838,0.030275784,0.017531063,0.095504165,1,0
0.008302724,0.12060854,0.010588392,0.26291525,0.48503944,0.11254567,1,4
0.00020296042,0.018402828,0.4757768,0.006534953,0.023623902,0.47545862,1,2
0.0006564947,0.12105999,0.013857365,0.5807295,0.21758793,0.06610874,4,3
0.03166438,0.0008760577,0.24303778,0.08554567,0.50623,0.13264614,5,4
7.7107296e-05,0.0038550212,0.42111596,0.014894761,0.0059110573,0.5541461,5,5
0.001300148,0.23287456,0.45827338,0.19063015,0.003857871,0.113063954,4,2
2.9338698e-05,0.011746245,0.9114837,0.028676478,0.04414704,0.00391715,2,2
0.0038187911,0.012185335,0.023901127,0.006761649,0.33681542,0.6165177,3,5
0.00021964754,0.031584524,0.005202001,0.25049475,0.7109659,0.0015332066,1,4
0.00021136833,0.076641336,0.5399964,0.3224644,0.053126074,0.00756042,2,2
0.00075282314,0.022218332,0.103362486,0.0071309214,0.8439751,0.022560343,2,4
0.0003050505,0.02074921,0.009815202,0.79790413,0.14666939,0.024557015,2,3
2.676858e-05,0.12574472,0.7081799,0.0101664495,0.120457254,0.03542499,2,2
0.0014340852,0.45871013,0.014171576,0.001530027,0.51728666,0.006867553,1,4
0.0032851414,0.06711218,0.77875775,0.016896069,0.050287105,0.083661765,3,2
0.0055439305,0.39053825,0.01568187,0.021807505,0.053423334,0.51300514,5,5
0.00085839594,0.007461633,0.0017970689,0.008385364,0.68922603,0.29227152,4,4
0.00039696324,0.0016585944,0.2126824,0.638945,0.03875987,0.10755732,0,3
0.12738766,0.068504244,0.69211036,0.0074142036,0.041031968,0.063551545,1,2
0.0036227591,0.14137748,0.7485429,0.010344028,0.00039613363,0.09571668,0,2
1.8915443e-05,0.5546832,0.0031817465,0.3957143,0.046039097,0.00036276595,3,1
0.99931717,0.00012969435,9.726974e-06,2.182579e-05,0.00037187818,0.00014969528,0,0
0.00010065413,0.5660548,0.17977443,0.09991418,0.13472085,0.019435035,1,1
7.17791e-05,0.6600246,0.12922238,0.037091695,0.1304875,0.04310209,1,1
0.00026278498,0.3467725,0.0065101036,0.5486759,0.09238907,0.005389715,1,3
0.00096734083,0.016584547,0.042523455,0.8799751,0.038982175,0.020967353,4,3
0.00041728877,0.003845073,0.42139632,0.07197747,0.025936916,0.476427,2,5
0.784578,0.0019027129,0.00028772137,0.19490497,0.0029012132,0.015425378,0,0
0.9955266,0.0011424038,6.067561e-05,0.001275713,0.00043053055,0.0015640098,0,0
0.9994036,2.6508744e-05,1.767066e-05,0.0003928759,3.2298867e-05,0.00012713061,0,0
0.00024148669,0.8785804,0.0009443998,0.10961822,0.007866471,0.0027490142,3,1
0.00010742448,0.0019827085,0.056206588,0.6477429,0.012597053,0.28136334,4,3
4.48647e-05,0.75720495,0.103038214,0.13406782,0.0023286825,0.0033154306,5,1
0.014748841,0.55945516,0.40284708,0.00078821136,0.001046416,0.02111435,1,1
0.002050244,0.0050786124,0.09064317,0.30079094,0.46677828,0.13465877,1,4
8.565187e-05,0.2200574,0.02659951,0.19406109,0.54148597,0.017710362,3,4
0.008872359,0.0071051675,0.0054092873,0.31186616,0.1661844,0.50056267,1,5
0.0008783975,0.029852936,0.14283127,0.20448856,0.40324926,0.21869959,1,4
0.00017399325,0.31784338,0.38360927,0.27562237,0.010993708,0.011757202,5,2
0.23404194,0.018130466,0.022532463,0.00958728,0.69343907,0.02226882,0,4
0.00038498687,0.010577224,0.022769716,0.8895308,0.052128367,0.024608966,3,3
0.004236383,0.0010559713,0.045617037,0.64315593,0.089072116,0.21686257,2,3
0.10286521,0.05169291,0.750747,0.040899087,0.02950587,0.024289882,1,2
0.8989533,0.0055296826,0.027183305,0.009839739,0.0016728105,0.0568212,4,0
3.572124e-05,0.002168637,0.009994509,0.00079938036,0.9805237,0.006478014,3,4
0.00047785678,0.12281621,0.014052462,0.016157346,0.81238294,0.03411314,2,4
0.0015837576,0.004776941,0.8975333,0.00041491463,0.00052728597,0.09516376,1,2
5.5923458e-05,0.5849455,0.3343541,0.045755178,0.024782693,0.010106527,2,1
0.0016474844,0.0775033,0.050396234,0.7923918,0.032344397,0.04571681,5,3
0.39627334,0.30409527,0.14032303,0.0009312433,0.03938259,0.1189946,0,0
1.714973e-05,0.24135858,0.23038477,0.51288587,0.013763438,0.0015902348,3,3
0.00021677178,0.08440952,0.072265655,0.07915207,0.18595387,0.57800215,4,5
7.9502875e-05,0.003121046,0.45230904,0.010844037,0.00044222234,0.5332041,0,5
0.000117245494,0.009004316,0.816354,0.001264322,0.10142158,0.071838565,4,2
0.00019153698,0.04388762,0.72807205,0.09949994,0.034884423,0.09346441,4,2
0.0004336986,0.02031047,0.802809,0.0022061483,0.03896718,0.13527349,0,2
0.00079971075,0.3002636,0.33962223,0.021783125,0.008621865,0.3289095,1,2
0.00034033597,0.0015775473,0.026497673,0.17655961,0.057528097,0.73749673,4,5
0.0002740477,0.049312003,0.039387744,0.023879357,0.85675037,0.030396545,5,4
0.00044864786,0.1520828,0.037243903,0.103760846,0.19265178,0.51381207,2,5
0.0012211655,0.14245255,0.55951256,0.03324103,0.18851985,0.07505281,1,2
0.020705663,0.021753957,0.003048747,0.061497405,0.5358853,0.35710895,4,4
0.0058566127,0.009214514,0.0068901596,0.48015887,0.4555339,0.042345975,4,3
0.0001914914,0.015816636,0.019348871,0.9402944,0.011526975,0.012821658,4,3
0.0001538916,0.0051678903,0.03085216,0.68349975,0.053659584,0.22666669,5,3
0.99901223,6.140131e-05,3.247118e-05,0.00015077427,0.00022217192,0.0005208001,0,0
0.00052953896,0.0013267209,0.17745745,0.3523576,0.022154981,0.4461737,2,5
8.701839e-05,0.06003675,0.6053985,0.22014375,0.014832326,0.09950163,2,2
7.43758e-05,0.029857555,0.91835386,0.0165749,0.029622754,0.005516619,1,2
0.00026222548,0.17428164,0.27384296,0.443232,0.0991898,0.009191369,2,3
0.98279184,0.0004666896,0.009283316,0.0007419948,0.001019513,0.005696567,4,0
0.0003989292,0.20691717,0.093388155,0.6782385,0.0043764566,0.016680786,4,3
0.0003139196,0.061040774,0.0022498535,0.023115316,0.9125412,0.0007389141,4,4
0.0019098539,0.010366371,0.033820637,0.13927872,0.059876747,0.7547477,4,5
0.0010021722,0.006623067,0.007995517,0.030867534,0.010702486,0.94280916,3,5
0.0032862402,0.8875883,0.0023162991,0.011133626,0.09470125,0.00097416836,1,1
0.00015788886,0.2604301,0.52949536,0.0840373,0.08696578,0.038913626,1,2
5.4613927e-05,0.8062992,0.066040024,0.035196036,0.07511348,0.017296638,2,1
0.99674726,0.00054209883,4.9531573e-05,1.6425254e-05,1.1998032e-05,0.002632561,0,0
0.00014950383,0.016953709,0.95587337,0.015955862,0.0010229294,0.010044559,4,2
